taxon_key_gbif_id,superfamily_name,family_name,subfamily_name,genus_name,name,search_species_name,gbif_species_name,confidence,status,match type,source,iNaturalist count
1758890,Noctuoidea,Noctuidae,Noctuinae,Eupsilia,sidus,Eupsilia sidus,Eupsilia sidus,99,ACCEPTED,EXACT,Quebec_Pohl2018,1
1758879,Noctuoidea,Noctuidae,Noctuinae,Eupsilia,tristigmata,Eupsilia tristigmata,Eupsilia tristigmata,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,148
1758916,Noctuoidea,Noctuidae,Noctuinae,Eupsilia,morrisoni,Eupsilia morrisoni,Eupsilia morrisoni,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,331
1758898,Noctuoidea,Noctuidae,Noctuinae,Eupsilia,devia,Eupsilia devia,Eupsilia devia,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,43
1775970,Noctuoidea,Noctuidae,Noctuinae,Sericaglaea,signata,Sericaglaea signata,Sericaglaea signata,99,ACCEPTED,EXACT,Quebec_Pohl2018,78
1786035,Noctuoidea,Noctuidae,Noctuinae,Metaxaglaea,inulta,Metaxaglaea inulta,Metaxaglaea inulta,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,106
1774254,Noctuoidea,Noctuidae,Noctuinae,Epiglaea,decliva,Epiglaea decliva,Epiglaea decliva,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,15
1774253,Noctuoidea,Noctuidae,Noctuinae,Epiglaea,apiata,Epiglaea apiata,Epiglaea apiata,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,31
1764236,Noctuoidea,Noctuidae,Noctuinae,Chaetaglaea,cerata,Chaetaglaea cerata,Chaetaglaea cerata,99,ACCEPTED,EXACT,Quebec_Pohl2018,2
1764235,Noctuoidea,Noctuidae,Noctuinae,Chaetaglaea,tremula,Chaetaglaea tremula,Chaetaglaea tremula,99,ACCEPTED,EXACT,Quebec_Pohl2018,2
1764238,Noctuoidea,Noctuidae,Noctuinae,Chaetaglaea,sericea,Chaetaglaea sericea,Chaetaglaea sericea,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,26
1772422,Noctuoidea,Noctuidae,Noctuinae,Psectraglaea,carnosa,Psectraglaea carnosa,Psectraglaea carnosa,99,ACCEPTED,EXACT,Quebec_Pohl2018,15
1760682,Noctuoidea,Noctuidae,Noctuinae,Eucirroedia,pampina,Eucirroedia pampina,Eucirroedia pampina,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,161
4301122,Noctuoidea,Noctuidae,Noctuinae,Sunira,bicolorago,Sunira bicolorago,Agrochola bicolorago,99,SYNONYM,EXACT,Quebec_Pohl2018 Vermont_29March2021,899
9242065,Noctuoidea,Noctuidae,Noctuinae,Sunira,verberata,Sunira verberata,Agrochola verberata,99,SYNONYM,EXACT,Quebec_Pohl2018,23
1793368,Noctuoidea,Noctuidae,Noctuinae,Anathix,ralla,Anathix ralla,Anathix ralla,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,232
1793369,Noctuoidea,Noctuidae,Noctuinae,Anathix,puta,Anathix puta,Anathix puta,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,97
9623131,Noctuoidea,Noctuidae,Noctuinae,Xanthia,tatago,Xanthia tatago,Xanthia tatago,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,233
1794102,Noctuoidea,Noctuidae,Noctuinae,Hillia,iris,Hillia iris,Hillia iris,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,24
8215905,Noctuoidea,Noctuidae,Noctuinae,Parastichtis,suspecta,Parastichtis suspecta,Parastichtis suspecta,99,ACCEPTED,EXACT,Quebec_Pohl2018,69
1779713,Noctuoidea,Noctuidae,Noctuinae,Brachylomia,algens,Brachylomia algens,Brachylomia algens,99,ACCEPTED,EXACT,Quebec_Pohl2018,18
1779683,Noctuoidea,Noctuidae,Noctuinae,Brachylomia,discinigra,Brachylomia discinigra,Brachylomia discinigra,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,4
1798375,Noctuoidea,Noctuidae,Noctuinae,Hyppa,xylinoides,Hyppa xylinoides,Hyppa xylinoides,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,420
1798371,Noctuoidea,Noctuidae,Noctuinae,Hyppa,contrasta,Hyppa contrasta,Hyppa contrasta,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,93
1798370,Noctuoidea,Noctuidae,Noctuinae,Hyppa,brunneicrista,Hyppa brunneicrista,Hyppa brunneicrista,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1798363,Noctuoidea,Noctuidae,Noctuinae,Hyppa,indistincta,Hyppa indistincta,Hyppa indistincta,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1769592,Noctuoidea,Noctuidae,Noctuinae,Cosmia,calami,Cosmia calami,Cosmia calami,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,365
1770144,Noctuoidea,Noctuidae,Noctuinae,Enargia,decolor,Enargia decolor,Enargia decolor,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,275
1770132,Noctuoidea,Noctuidae,Noctuinae,Enargia,infumata,Enargia infumata,Enargia infumata,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,83
9148810,Noctuoidea,Noctuidae,Noctuinae,Enargia,fausta,Enargia fausta,Enargia fausta,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,4
1782622,Noctuoidea,Noctuidae,Noctuinae,Ipimorpha,pleonectusa,Ipimorpha pleonectusa,Ipimorpha pleonectusa,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,151
1776398,Noctuoidea,Noctuidae,Noctuinae,Andropolia,contacta,Andropolia contacta,Andropolia contacta,99,ACCEPTED,EXACT,Quebec_Pohl2018,15
1774095,Noctuoidea,Noctuidae,Noctuinae,Fishia,yosemitae,Fishia yosemitae,Fishia yosemitae,99,ACCEPTED,EXACT,Quebec_Pohl2018,16
9322646,Noctuoidea,Noctuidae,Noctuinae,Fishia,illocata,Fishia illocata,Oligia illocata,99,SYNONYM,EXACT,Quebec_Pohl2018 Vermont_29March2021,291
1789155,Noctuoidea,Noctuidae,Noctuinae,Platypolia,anceps,Platypolia anceps,Platypolia anceps,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,88
-1,Noctuoidea,Noctuidae,Noctuinae,Platypolia (prov. plcmt.),mactata,Platypolia (prov. plcmt.) mactata,-1,99,-1,NONE,Quebec_Pohl2018 Vermont_29March2021,-1
1789505,Noctuoidea,Noctuidae,Noctuinae,Xylotype,arcadia,Xylotype arcadia,Xylotype arcadia,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,24
4301126,Noctuoidea,Noctuidae,Noctuinae,Mniotype,ducta,Mniotype ducta,Blepharita ducta,99,SYNONYM,EXACT,Quebec_Pohl2018,2
9490756,Noctuoidea,Noctuidae,Noctuinae,Mniotype,tenera,Mniotype tenera,Blepharita tenera,99,SYNONYM,EXACT,Quebec_Pohl2018,9
1783940,Noctuoidea,Noctuidae,Noctuinae,Sutyna,privata,Sutyna privata,Sutyna privata,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,56
1781388,Noctuoidea,Noctuidae,Noctuinae,Pachypolia,atricornis,Pachypolia atricornis,Pachypolia atricornis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
1793419,Noctuoidea,Noctuidae,Noctuinae,Ufeus,satyricus,Ufeus satyricus,Ufeus satyricus,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,108
1793423,Noctuoidea,Noctuidae,Noctuinae,Ufeus,plicatus,Ufeus plicatus,Ufeus plicatus,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,11
9439870,Noctuoidea,Noctuidae,Noctuinae,Properigea,costa,Properigea costa,Neperigea costa,99,SYNONYM,EXACT,Quebec_Pohl2018 Vermont_29March2021,11
1776880,Noctuoidea,Noctuidae,Noctuinae,Fagitana,littera,Fagitana littera,Fagitana littera,99,ACCEPTED,EXACT,Quebec_Pohl2018,14
1793588,Noctuoidea,Noctuidae,Noctuinae,Stretchia,plusiaeformis,Stretchia plusiaeformis,Stretchia plusiaeformis,99,ACCEPTED,EXACT,Quebec_Pohl2018,3
5114083,Noctuoidea,Noctuidae,Noctuinae,Orthosia,rubescens,Orthosia rubescens,Orthosia rubescens,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,134
5114043,Noctuoidea,Noctuidae,Noctuinae,Orthosia,garmani,Orthosia garmani,Orthosia garmani,99,ACCEPTED,EXACT,Quebec_Pohl2018,18
5114151,Noctuoidea,Noctuidae,Noctuinae,Orthosia,revicta,Orthosia revicta,Orthosia revicta,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,234
5114107,Noctuoidea,Noctuidae,Noctuinae,Orthosia,alurina,Orthosia alurina,Orthosia alurina,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,72
9500553,Noctuoidea,Noctuidae,Noctuinae,Orthosia,segregata,Orthosia segregata,Hadena segregata,99,SYNONYM,EXACT,Quebec_Pohl2018,14
5114128,Noctuoidea,Noctuidae,Noctuinae,Orthosia,hibisci,Orthosia hibisci,Orthosia hibisci,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,901
1793189,Noctuoidea,Noctuidae,Noctuinae,Crocigrapha,normani,Crocigrapha normani,Crocigrapha normani,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,319
5110180,Noctuoidea,Noctuidae,Noctuinae,Himella,fidelis,Himella fidelis,Himella fidelis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
1792072,Noctuoidea,Noctuidae,Noctuinae,Egira,dolosa,Egira dolosa,Egira dolosa,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,233
9426771,Noctuoidea,Noctuidae,Noctuinae,Egira,alternans,Egira alternans,Egira alternans,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,147
1797593,Noctuoidea,Noctuidae,Noctuinae,Achatia,distincta,Achatia distincta,Achatia distincta,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,373
9532278,Noctuoidea,Noctuidae,Noctuinae,Morrisonia,mucens,Morrisonia mucens,Achatia mucens,99,SYNONYM,EXACT,Quebec_Pohl2018,229
9354305,Noctuoidea,Noctuidae,Noctuinae,Morrisonia,evicta,Morrisonia evicta,Achatia evicta,99,SYNONYM,EXACT,Quebec_Pohl2018 Vermont_29March2021,308
9546707,Noctuoidea,Noctuidae,Noctuinae,Morrisonia,confusa,Morrisonia confusa,Achatia confusa,99,SYNONYM,EXACT,Quebec_Pohl2018 Vermont_29March2021,310
9412777,Noctuoidea,Noctuidae,Noctuinae,Morrisonia,latex,Morrisonia latex,Achatia latex,99,SYNONYM,EXACT,Quebec_Pohl2018 Vermont_29March2021,363
1765172,Noctuoidea,Noctuidae,Noctuinae,Nephelodes,minians,Nephelodes minians,Nephelodes minians,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1147
1789574,Noctuoidea,Noctuidae,Noctuinae,Anarta,nigrolunata,Anarta nigrolunata,Anarta nigrolunata,99,ACCEPTED,EXACT,Quebec_Pohl2018,10
1789553,Noctuoidea,Noctuidae,Noctuinae,Anarta,melanopa,Anarta melanopa,Anarta melanopa,99,ACCEPTED,EXACT,Quebec_Pohl2018,10
4534166,Noctuoidea,Noctuidae,Noctuinae,Anarta,trifolii,Anarta trifolii,Anarta trifolii,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,550
4534198,Noctuoidea,Noctuidae,Noctuinae,Anarta,farnhami,Anarta farnhami,Anarta farnhami,99,ACCEPTED,EXACT,Quebec_Pohl2018,13
9385638,Noctuoidea,Noctuidae,Noctuinae,Coranarta,luteola,Coranarta luteola,Anarta luteola,99,SYNONYM,EXACT,Quebec_Pohl2018 Vermont_29March2021,8
5110723,Noctuoidea,Noctuidae,Noctuinae,Polia,nimbosa,Polia nimbosa,Polia nimbosa,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,330
5110754,Noctuoidea,Noctuidae,Noctuinae,Polia,imbrifera,Polia imbrifera,Polia imbrifera,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,103
5110680,Noctuoidea,Noctuidae,Noctuinae,Polia,rogenhoferi,Polia rogenhoferi,Polia rogenhoferi,99,ACCEPTED,EXACT,Quebec_Pohl2018,8
5110713,Noctuoidea,Noctuidae,Noctuinae,Polia,propodea,Polia propodea,Polia propodea,99,ACCEPTED,EXACT,Quebec_Pohl2018,5
7562096,Noctuoidea,Noctuidae,Noctuinae,Polia,richardsoni,Polia richardsoni,Polia richardsoni,99,ACCEPTED,EXACT,Quebec_Pohl2018,6
5110756,Noctuoidea,Noctuidae,Noctuinae,Polia,purpurissata,Polia purpurissata,Polia purpurissata,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,90
1765795,Noctuoidea,Noctuidae,Noctuinae,Melanchra,adjuncta,Melanchra adjuncta,Melanchra adjuncta,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,841
1765779,Noctuoidea,Noctuidae,Noctuinae,Melanchra,picta,Melanchra picta,Melanchra picta,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,217
1765769,Noctuoidea,Noctuidae,Noctuinae,Melanchra,pulverulenta,Melanchra pulverulenta,Melanchra pulverulenta,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,20
1765798,Noctuoidea,Noctuidae,Noctuinae,Melanchra,assimilis,Melanchra assimilis,Melanchra assimilis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,69
1759037,Noctuoidea,Noctuidae,Noctuinae,Lacanobia,nevadae,Lacanobia nevadae,Lacanobia nevadae,99,ACCEPTED,EXACT,Quebec_Pohl2018,19
1759041,Noctuoidea,Noctuidae,Noctuinae,Lacanobia,atlantica,Lacanobia atlantica,Lacanobia atlantica,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,84
1759040,Noctuoidea,Noctuidae,Noctuinae,Lacanobia,radix,Lacanobia radix,Lacanobia radix,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,12
1759092,Noctuoidea,Noctuidae,Noctuinae,Lacanobia,subjuncta,Lacanobia subjuncta,Lacanobia subjuncta,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,121
9447614,Noctuoidea,Noctuidae,Noctuinae,Lacanobia,grandis,Lacanobia grandis,Spiramater grandis,99,SYNONYM,EXACT,Quebec_Pohl2018 Vermont_29March2021,150
1793699,Noctuoidea,Noctuidae,Noctuinae,Spiramater,lutra,Spiramater lutra,Spiramater lutra,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,124
1783375,Noctuoidea,Noctuidae,Noctuinae,Trichordestra,rugosa,Trichordestra rugosa,Trichordestra rugosa,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,19
1783371,Noctuoidea,Noctuidae,Noctuinae,Trichordestra,tacoma,Trichordestra tacoma,Trichordestra tacoma,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,23
1783378,Noctuoidea,Noctuidae,Noctuinae,Trichordestra,legitima,Trichordestra legitima,Trichordestra legitima,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,290
1783373,Noctuoidea,Noctuidae,Noctuinae,Trichordestra,lilacina,Trichordestra lilacina,Trichordestra lilacina,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,24
1788929,Noctuoidea,Noctuidae,Noctuinae,Papestra,quadrata,Papestra quadrata,Papestra quadrata,99,ACCEPTED,EXACT,Quebec_Pohl2018,5
1788917,Noctuoidea,Noctuidae,Noctuinae,Papestra,biren,Papestra biren,Papestra biren,99,ACCEPTED,EXACT,Quebec_Pohl2018,57
1788928,Noctuoidea,Noctuidae,Noctuinae,Papestra,cristifera,Papestra cristifera,Papestra cristifera,99,ACCEPTED,EXACT,Quebec_Pohl2018,1
1761076,Noctuoidea,Noctuidae,Noctuinae,Hada,sutrina,Hada sutrina,Hada sutrina,99,ACCEPTED,EXACT,Quebec_Pohl2018,5
1788485,Noctuoidea,Noctuidae,Noctuinae,Mamestra,configurata,Mamestra configurata,Mamestra configurata,99,ACCEPTED,EXACT,Quebec_Pohl2018,21
1788524,Noctuoidea,Noctuidae,Noctuinae,Mamestra,curialis,Mamestra curialis,Mamestra curialis,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
9579375,Noctuoidea,Noctuidae,Noctuinae,Sideridis,artesta,Sideridis artesta,Trichoclea artesta,99,SYNONYM,EXACT,Quebec_Pohl2018,3
1775118,Noctuoidea,Noctuidae,Noctuinae,Sideridis,rosea,Sideridis rosea,Sideridis rosea,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,98
1775107,Noctuoidea,Noctuidae,Noctuinae,Sideridis,congermana,Sideridis congermana,Sideridis congermana,99,ACCEPTED,EXACT,Quebec_Pohl2018,16
1775089,Noctuoidea,Noctuidae,Noctuinae,Sideridis,maryx,Sideridis maryx,Sideridis maryx,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,34
1787902,Noctuoidea,Noctuidae,Noctuinae,Hadena,capsularis,Hadena capsularis,Hadena capsularis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,11
9539292,Noctuoidea,Noctuidae,Noctuinae,Dargida,diffusa,Dargida diffusa,Dargida diffusa,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,347
9381852,Noctuoidea,Noctuidae,Noctuinae,Mythimna,oxygala,Mythimna oxygala,Aletia oxygala,99,SYNONYM,EXACT,Quebec_Pohl2018 Vermont_29March2021,503
5772169,Noctuoidea,Noctuidae,Noctuinae,Mythimna,unipuncta,Mythimna unipuncta,Mythimna unipuncta,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1119
9596498,Noctuoidea,Noctuidae,Noctuinae,Leucania,linita,Leucania linita,Leucania linita,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,5
9999948,Noctuoidea,Noctuidae,Noctuinae,Leucania,amygdalina,Leucania amygdalina,Leucania amygdalina,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,26
7593392,Noctuoidea,Noctuidae,Noctuinae,Leucania,phragmitidicola,Leucania phragmitidicola,Leucania phragmitidicola,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,34
5111397,Noctuoidea,Noctuidae,Noctuinae,Leucania,multilinea,Leucania multilinea,Leucania multilinea,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,40
5111388,Noctuoidea,Noctuidae,Noctuinae,Leucania,lapidaria,Leucania lapidaria,Leucania lapidaria,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,10
5111360,Noctuoidea,Noctuidae,Noctuinae,Leucania,commoides,Leucania commoides,Leucania commoides,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,131
5111372,Noctuoidea,Noctuidae,Noctuinae,Leucania,insueta,Leucania insueta,Leucania insueta,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,35
5111327,Noctuoidea,Noctuidae,Noctuinae,Leucania,dia,Leucania dia,Leucania dia,99,ACCEPTED,EXACT,Quebec_Pohl2018,26
5111472,Noctuoidea,Noctuidae,Noctuinae,Leucania,inermis,Leucania inermis,Leucania inermis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,24
5111139,Noctuoidea,Noctuidae,Noctuinae,Leucania,ursula,Leucania ursula,Leucania ursula,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,125
5111521,Noctuoidea,Noctuidae,Noctuinae,Leucania,pseudargyria,Leucania pseudargyria,Leucania pseudargyria,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,120
9629924,Noctuoidea,Noctuidae,Noctuinae,Lasionycta,taigata,Lasionycta taigata,Lasionycta taigata,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,5
4534221,Noctuoidea,Noctuidae,Noctuinae,Lasionycta,secedens,Lasionycta secedens,Lasionycta secedens,99,ACCEPTED,EXACT,Quebec_Pohl2018,2
1760784,Noctuoidea,Noctuidae,Noctuinae,Lasionycta,phaea,Lasionycta phaea,Lasionycta phaea,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1760759,Noctuoidea,Noctuidae,Noctuinae,Lasionycta,subdita,Lasionycta subdita,Lasionycta subdita,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1760771,Noctuoidea,Noctuidae,Noctuinae,Lasionycta,leucocycla,Lasionycta leucocycla,Lasionycta leucocycla,99,ACCEPTED,EXACT,Quebec_Pohl2018,4
9015704,Noctuoidea,Noctuidae,Noctuinae,Lasionycta,anthracina,Lasionycta anthracina,Lasionycta anthracina,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1760783,Noctuoidea,Noctuidae,Noctuinae,Lasionycta,perplexa,Lasionycta perplexa,Lasionycta perplexa,99,ACCEPTED,EXACT,Quebec_Pohl2018,3
1760741,Noctuoidea,Noctuidae,Noctuinae,Lasionycta,staudingeri,Lasionycta staudingeri,Lasionycta staudingeri,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1760774,Noctuoidea,Noctuidae,Noctuinae,Lasionycta,phoca,Lasionycta phoca,Lasionycta phoca,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1760794,Noctuoidea,Noctuidae,Noctuinae,Lasionycta,uniformis,Lasionycta uniformis,Lasionycta uniformis,99,ACCEPTED,EXACT,Quebec_Pohl2018,3
1760773,Noctuoidea,Noctuidae,Noctuinae,Lasionycta,discolor,Lasionycta discolor,Lasionycta discolor,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1799880,Noctuoidea,Noctuidae,Noctuinae,Lacinipolia,meditata,Lacinipolia meditata,Lacinipolia meditata,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,57
1799932,Noctuoidea,Noctuidae,Noctuinae,Lacinipolia,lustralis,Lacinipolia lustralis,Lacinipolia lustralis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,5
1799958,Noctuoidea,Noctuidae,Noctuinae,Lacinipolia,anguina,Lacinipolia anguina,Lacinipolia anguina,99,ACCEPTED,EXACT,Quebec_Pohl2018,9
1799977,Noctuoidea,Noctuidae,Noctuinae,Lacinipolia,vicina,Lacinipolia vicina,Lacinipolia vicina,99,ACCEPTED,EXACT,Quebec_Pohl2018,5
1799951,Noctuoidea,Noctuidae,Noctuinae,Lacinipolia,sareta,Lacinipolia sareta,Lacinipolia sareta,99,ACCEPTED,EXACT,Quebec_Pohl2018,10
1799870,Noctuoidea,Noctuidae,Noctuinae,Lacinipolia,renigera,Lacinipolia renigera,Lacinipolia renigera,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1138
1799967,Noctuoidea,Noctuidae,Noctuinae,Lacinipolia,lorea,Lacinipolia lorea,Lacinipolia lorea,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,159
1799957,Noctuoidea,Noctuidae,Noctuinae,Lacinipolia,olivacea,Lacinipolia olivacea,Lacinipolia olivacea,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,346
1799925,Noctuoidea,Noctuidae,Noctuinae,Lacinipolia,implicata,Lacinipolia implicata,Lacinipolia implicata,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,145
1797720,Noctuoidea,Noctuidae,Noctuinae,Anhimella,contrahens,Anhimella contrahens,Anhimella contrahens,99,ACCEPTED,EXACT,Quebec_Pohl2018,5
1767336,Noctuoidea,Noctuidae,Noctuinae,Homorthodes,furfurata,Homorthodes furfurata,Homorthodes furfurata,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,33
1787037,Noctuoidea,Noctuidae,Noctuinae,Protorthodes,oviduca,Protorthodes oviduca,Protorthodes oviduca,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,93
1780215,Noctuoidea,Noctuidae,Noctuinae,Ulolonche,culea,Ulolonche culea,Ulolonche culea,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,44
1780213,Noctuoidea,Noctuidae,Noctuinae,Ulolonche,modesta,Ulolonche modesta,Ulolonche modesta,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,18
1786455,Noctuoidea,Noctuidae,Noctuinae,Pseudorthodes,vecors,Pseudorthodes vecors,Pseudorthodes vecors,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,65
1786466,Noctuoidea,Noctuidae,Noctuinae,Pseudorthodes,puerilis,Pseudorthodes puerilis,Pseudorthodes puerilis,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
9550265,Noctuoidea,Noctuidae,Noctuinae,Orthodes,majuscula,Orthodes majuscula,Orthodes majuscula,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,356
1774262,Noctuoidea,Noctuidae,Noctuinae,Orthodes,cynica,Orthodes cynica,Orthodes cynica,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,263
-1,Noctuoidea,Noctuidae,Noctuinae,Orthodes (prov. plcmt.),goodelli,Orthodes (prov. plcmt.) goodelli,-1,99,-1,NONE,Quebec_Pohl2018 Vermont_29March2021,-1
-1,Noctuoidea,Noctuidae,Noctuinae,Orthodes (prov. plcmt.),obscura,Orthodes (prov. plcmt.) obscura,-1,99,-1,NONE,Quebec_Pohl2018 Vermont_29March2021,-1
-1,Noctuoidea,Noctuidae,Noctuinae,Orthodes (prov. plcmt.),detracta,Orthodes (prov. plcmt.) detracta,-1,99,-1,NONE,Quebec_Pohl2018 Vermont_29March2021,-1
1788063,Noctuoidea,Noctuidae,Noctuinae,Tricholita,signata,Tricholita signata,Tricholita signata,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,270
1792996,Noctuoidea,Noctuidae,Noctuinae,Peridroma,saucia,Peridroma saucia,Peridroma saucia,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1103
1761892,Noctuoidea,Noctuidae,Noctuinae,Anicla,infecta,Anicla infecta,Anicla infecta,99,ACCEPTED,EXACT,Quebec_Pohl2018,1067
9613626,Noctuoidea,Noctuidae,Noctuinae,Anicla,lubricans,Anicla lubricans,Anicla lubricans,99,ACCEPTED,EXACT,Quebec_Pohl2018,1
9418549,Noctuoidea,Noctuidae,Noctuinae,Anicla,illapsa,Anicla illapsa,Euagrotis illapsa,99,SYNONYM,EXACT,Quebec_Pohl2018 Vermont_29March2021,50
9540743,Noctuoidea,Noctuidae,Noctuinae,Anicla,forbesi,Anicla forbesi,Euagrotis forbesi,99,SYNONYM,EXACT,Quebec_Pohl2018 Vermont_29March2021,20
9342344,Noctuoidea,Noctuidae,Noctuinae,Striacosta,albicosta,Striacosta albicosta,Richia albicosta,99,SYNONYM,EXACT,Quebec_Pohl2018 Vermont_29March2021,339
