,Species Key,Taxon Key,GBIF Species Name,Source
915,1740114,1740114,Acleris youngana,Quebec_Pohl2018
916,1739772,1739772,Acleris inana,Quebec_Pohl2018
917,10229731,10229731,Acleris bowmanana,Quebec_Pohl2018
918,1740400,1740400,Acleris nigrolinea,Quebec_Pohl2018
919,1740037,1740037,Acleris maximana,Quebec_Pohl2018
920,1740129,1740129,Acleris busckana,Quebec_Pohl2018
921,1740116,1740116,Acleris effractana,Quebec_Pohl2018
922,1740030,1740030,Acleris hudsoniana,Quebec_Pohl2018
923,1739284,1739284,Cnephasia asseclana,Quebec_Pohl2018
924,1739272,1739272,Cnephasia stephensiana,Quebec_Pohl2018
925,1746666,1746666,Eana argentana,Quebec_Pohl2018
926,1746653,1746653,Eana georgiella,Quebec_Pohl2018
927,1746613,1746613,Eana osseana,Quebec_Pohl2018
928,1737072,1737072,Decodes basiplagana,Quebec_Pohl2018
929,1737080,1737080,Decodes fragariana,Quebec_Pohl2018
930,1737067,1737067,Decodes horariana,Quebec_Pohl2018
931,1737068,1737068,Decodes macdunnoughi,Quebec_Pohl2018
932,5102782,5102782,Aethes angulatana,Quebec_Pohl2018
933,5102773,5102773,Aethes angustana,Quebec_Pohl2018
934,5102735,5102735,Aethes argentilimitana,Quebec_Pohl2018
935,5102693,5102693,Aethes atomosana,Quebec_Pohl2018
936,9953996,9953996,Aethes baloghi,Quebec_Pohl2018
937,5102809,5102809,Aethes biscana,Quebec_Pohl2018
938,1738509,1738509,Aethes deutschiana,Quebec_Pohl2018
939,5102801,5102801,Aethes floccosana,Quebec_Pohl2018
940,NA,NA,NA,Quebec_Pohl2018
941,9989512,9989512,Aethes interruptofasciata,Quebec_Pohl2018
942,1738501,1738501,Aethes kindermanniana,Quebec_Pohl2018
943,NA,NA,NA,Quebec_Pohl2018
944,5102702,10535992,Aethes monera,Quebec_Pohl2018
945,5102807,10615384,Aethes promptana,Quebec_Pohl2018
946,10637526,10637526,Aethes razowskii,Quebec_Pohl2018
947,8420632,8420632,Aethes rutilana,Quebec_Pohl2018
948,10090105,10090105,Aethes sexdentata,Quebec_Pohl2018
949,1738422,1738422,Aethes smeathmanniana,Quebec_Pohl2018
950,5102717,5102717,Aethes spartinana,Quebec_Pohl2018
951,1739451,1739451,Cochylidia subroseana,Quebec_Pohl2018
952,NA,NA,NA,Quebec_Pohl2018
953,NA,NA,NA,Quebec_Pohl2018
954,NA,NA,NA,Quebec_Pohl2018
955,1741633,11058823,Cochylis dubitana,Quebec_Pohl2018
956,NA,NA,NA,Quebec_Pohl2018
957,NA,NA,NA,Quebec_Pohl2018
958,NA,NA,NA,Quebec_Pohl2018
959,NA,NA,NA,Quebec_Pohl2018
960,NA,NA,NA,Quebec_Pohl2018
961,NA,NA,NA,Quebec_Pohl2018
962,9953708,9953708,Phalonidia lepidana,Quebec_Pohl2018
963,9860684,9860684,Phalonidia memoranda,Quebec_Pohl2018
964,10090393,10090393,Phalonidia ontariana,Quebec_Pohl2018
965,NA,NA,NA,Quebec_Pohl2018
966,1746029,1746029,Phtheochroa aureoalbida,Quebec_Pohl2018
967,1746148,1746148,Phtheochroa baracana,Quebec_Pohl2018
968,1746039,1746039,Phtheochroa cartwrightana,Quebec_Pohl2018
969,1746094,1746094,Phtheochroa fulviplicana,Quebec_Pohl2018
970,1746027,1746027,Phtheochroa inopiana,Quebec_Pohl2018
971,1746034,1746034,Phtheochroa modestana,Quebec_Pohl2018
972,1746068,1746068,Phtheochroa riscana,Quebec_Pohl2018
973,1746167,1746167,Phtheochroa terminana,Quebec_Pohl2018
974,10593489,10593489,Phtheochroa vitellinana,Quebec_Pohl2018
975,1746085,1746085,Phtheochroa waracana,Quebec_Pohl2018
976,NA,NA,NA,Quebec_Pohl2018
977,4530696,4530696,Rolandylis maiana,Quebec_Pohl2018
978,10335011,10335011,Thyraylia bunteana,Quebec_Pohl2018
979,10593189,10090835,Thyraylia discana,Quebec_Pohl2018
980,10254665,10254665,Thyraylia hollandana,Quebec_Pohl2018
981,1741673,10580256,Cochylis nana,Quebec_Pohl2018
982,10499520,10184040,Thyraylia voxcana,Quebec_Pohl2018
983,NA,NA,NA,Quebec_Pohl2018
984,1744071,1744071,Eulia ministrana,Quebec_Pohl2018
985,1741320,1741320,Anopina ednana,Quebec_Pohl2018
986,1740430,1740430,Apotomops wellingtoniana,Quebec_Pohl2018
987,1743838,1743838,Pandemis lamprosana,Quebec_Pohl2018
988,1743825,1743825,Pandemis limitata,Quebec_Pohl2018
989,1743855,1743855,Pandemis canadana,Quebec_Pohl2018
990,NA,NA,NA,Quebec_Pohl2018
991,NA,NA,NA,Quebec_Pohl2018
992,1747189,1747189,Argyrotaenia velutinana,Quebec_Pohl2018
993,1747124,1747124,Argyrotaenia repertana,Quebec_Pohl2018
994,1747166,1747166,Argyrotaenia pinatubana,Quebec_Pohl2018
995,1747155,1747155,Argyrotaenia tabulana,Quebec_Pohl2018
996,1747188,1747188,Argyrotaenia occultana,Quebec_Pohl2018
997,1747181,1747181,Argyrotaenia lautana,Quebec_Pohl2018
998,1747161,1747161,Argyrotaenia quadrifasciana,Quebec_Pohl2018
999,1747171,1747171,Argyrotaenia juglandana,Quebec_Pohl2018
1000,1747150,1747150,Argyrotaenia quercifoliana,Quebec_Pohl2018
