accepted_taxon_key,search_species,gbif_species,status,match_type,rank,confidence,genus,family,order,source
1738791,Dichrorampha bittana,Dichrorampha bittana,ACCEPTED,EXACT,SPECIES,99,Dichrorampha,Tortricidae,Lepidoptera,quebec_vermont
1738794,Dichrorampha vancouverana,Dichrorampha vancouverana,ACCEPTED,EXACT,SPECIES,99,Dichrorampha,Tortricidae,Lepidoptera,quebec_vermont
1738829,Dichrorampha aeratana,Dichrorampha aeratana,ACCEPTED,EXACT,SPECIES,99,Dichrorampha,Tortricidae,Lepidoptera,quebec_vermont
1738839,Dichrorampha acuminatana,Dichrorampha acuminatana,ACCEPTED,EXACT,SPECIES,99,Dichrorampha,Tortricidae,Lepidoptera,quebec_vermont
1738852,Dichrorampha simulana,Dichrorampha simulana,ACCEPTED,EXACT,SPECIES,99,Dichrorampha,Tortricidae,Lepidoptera,quebec_vermont
1738888,Retinia gemistrigulana,Retinia gemistrigulana,ACCEPTED,EXACT,SPECIES,99,Retinia,Tortricidae,Lepidoptera,quebec_vermont
1738893,Retinia albicapitana,Retinia albicapitana,ACCEPTED,EXACT,SPECIES,99,Retinia,Tortricidae,Lepidoptera,quebec_vermont
1738904,Retinia mafica,Retinia mafica,ACCEPTED,EXACT,SPECIES,99,Retinia,Tortricidae,Lepidoptera,quebec_vermont
1738906,Retinia pallipennis,Retinia pallipennis,ACCEPTED,EXACT,SPECIES,99,Retinia,Tortricidae,Lepidoptera,quebec_vermont
1738907,Retinia burkeana,Retinia burkeana,ACCEPTED,EXACT,SPECIES,99,Retinia,Tortricidae,Lepidoptera,quebec_vermont
1738909,Retinia comstockiana,Retinia comstockiana,ACCEPTED,EXACT,SPECIES,99,Retinia,Tortricidae,Lepidoptera,quebec_vermont
1739034,Rhopobota dietziana,Rhopobota dietziana,ACCEPTED,EXACT,SPECIES,99,Rhopobota,Tortricidae,Lepidoptera,quebec_vermont
1739035,Rhopobota finitimana,Rhopobota finitimana,ACCEPTED,EXACT,SPECIES,99,Rhopobota,Tortricidae,Lepidoptera,quebec_vermont
1739272,Cnephasia stephensiana,Cnephasia stephensiana,ACCEPTED,EXACT,SPECIES,99,Cnephasia,Tortricidae,Lepidoptera,quebec_vermont
1739284,Cnephasia asseclana,Cnephasia asseclana,ACCEPTED,EXACT,SPECIES,99,Cnephasia,Tortricidae,Lepidoptera,quebec_vermont
