accepted_taxon_key,order,family,genus,search_species,gbif_species,confidence,status,match_type,rank,source
1834639,Lepidoptera,Peleopodidae,Machimia,Psilocorsis crucifera,Machimia crucifera,99,SYNONYM,EXACT,SPECIES,panama-bci
1794117,Lepidoptera,Erebidae,Pseudyrias,Pseudyrias farranti,Pseudyrias farranti,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Pseudosphex mellita,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Pseudosphex moza,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
10724961,Lepidoptera,Erebidae,Pseudosphex,Pseudosphex augusta,Pseudosphex augusta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1804801,Lepidoptera,Erebidae,Abrochia,Pseudosphex fulvisphex,Abrochia fulvisphex,99,SYNONYM,EXACT,SPECIES,panama-bci
1987075,Lepidoptera,Geometridae,Pseudosauris,Pseudosauris minnipenna,Pseudosauris minnipenna,99,ACCEPTED,EXACT,SPECIES,panama-bci
1976207,Lepidoptera,Geometridae,Pseudomennis,Pseudomennis bipennis,Pseudomennis bipennis,99,ACCEPTED,EXACT,SPECIES,panama-bci
10119642,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia eupanamensis,Pseudodirphia eupanamensis,99,ACCEPTED,EXACT,SPECIES,panama-bci
9854169,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia regia,Pseudodirphia regia,99,ACCEPTED,EXACT,SPECIES,panama-bci
9577751,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia agis,Pseudodirphia agis,99,ACCEPTED,EXACT,SPECIES,panama-bci
9384105,Lepidoptera,Saturniidae,Pseudodirphia,Pseudodirphia eumedide,Pseudodirphia eumedide,99,ACCEPTED,EXACT,SPECIES,panama-bci
1794621,Lepidoptera,Erebidae,Pseudbarydia,Pseudbarydia japeta,Pseudbarydia japeta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1864852,Lepidoptera,Saturniidae,Pseudautomeris,Pseudautomeris salmonea,Pseudautomeris salmonea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1957055,Lepidoptera,Geometridae,Pseudasellodes,Pseudasellodes laternaria,Pseudasellodes laternaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1957051,Lepidoptera,Geometridae,Pseudasellodes,Pseudasellodes fenestraria,Pseudasellodes fenestraria,99,ACCEPTED,EXACT,SPECIES,panama-bci
5127365,Lepidoptera,Crambidae,Psephis,Psephis ministralis,Psephis ministralis,99,ACCEPTED,EXACT,SPECIES,panama-bci
5143180,Lepidoptera,Uraniidae,Psamathia,Psamathia amplata,Psamathia amplata,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Proutiella ilaire,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1862547,Lepidoptera,Sphingidae,Protambulyx,Protambulyx strigilis,Protambulyx strigilis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1769492,Lepidoptera,Erebidae,Prosoparia,Prosoparia rugosa,Prosoparia tenebrosa,99,SYNONYM,EXACT,SPECIES,panama-bci
1769492,Lepidoptera,Erebidae,Prosoparia,Prosoparia tenebrosa,Prosoparia tenebrosa,99,ACCEPTED,EXACT,SPECIES,panama-bci
1761555,Lepidoptera,Noctuidae,Proroblemma,Proroblemma cupreispila,Proroblemma cupreispila,99,ACCEPTED,EXACT,SPECIES,panama-bci
1761552,Lepidoptera,Noctuidae,Proroblemma,Proroblemma philogonia,Proroblemma philogonia,99,ACCEPTED,EXACT,SPECIES,panama-bci
1835362,Lepidoptera,Depressariidae,Promenesta,Promenesta marginella,Promenesta marginella,99,ACCEPTED,EXACT,SPECIES,panama-bci
1835357,Lepidoptera,Depressariidae,Promenesta,Promenesta lithochroma,Promenesta lithochroma,99,ACCEPTED,EXACT,SPECIES,panama-bci
1752827,Lepidoptera,Limacodidae,Prolimacodes,Prolimacodes triangulifera,Prolimacodes triangulifera,99,ACCEPTED,EXACT,SPECIES,panama-bci
1752825,Lepidoptera,Limacodidae,Prolimacodes,Prolimacodes scaphoides,Prolimacodes badia,99,SYNONYM,EXACT,SPECIES,panama-bci
5109008,Lepidoptera,Noctuidae,Prodosia,Prodosia mycha,Prodosia mycha,99,ACCEPTED,EXACT,SPECIES,panama-bci
10398792,Lepidoptera,Geometridae,Prochoerodes,Prochoerodes tetragonata,Prochoerodes tetragonata,99,ACCEPTED,EXACT,SPECIES,panama-bci
9947436,Lepidoptera,Geometridae,Prochoerodes,Prochoerodes striata,Prochoerodes striata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1812830,Lepidoptera,Erebidae,Prepiella,Prepiella pexicera,Prepiella pexicera,99,ACCEPTED,EXACT,SPECIES,panama-bci
1812828,Lepidoptera,Erebidae,Prepiella,Prepiella aurea,Prepiella aurea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1890089,Lepidoptera,Crambidae,Portentomorpha,Portentomorpha xanthialis,Portentomorpha xanthialis,99,ACCEPTED,EXACT,SPECIES,panama-bci
5123438,Lepidoptera,Choreutidae,Choreutis,Porpe lamella,Choreutis lamella,99,SYNONYM,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Poresta lophocera,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
5116599,Lepidoptera,Erebidae,Pompiliodes,Pompiliodes aliena,Pompiliodes aliena,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Polygrammodes hirtalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1892210,Lepidoptera,Crambidae,Polygrammodes,Polygrammodes ostrealis,Polygrammodes ostrealis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1892188,Lepidoptera,Crambidae,Polygrammodes,Polygrammodes mimetica,Polygrammodes mimetica,99,ACCEPTED,EXACT,SPECIES,panama-bci
1892185,Lepidoptera,Crambidae,Polygrammodes,Polygrammodes hercules,Polygrammodes hercules,99,ACCEPTED,EXACT,SPECIES,panama-bci
1892136,Lepidoptera,Crambidae,Polygrammodes,Polygrammodes baeuscalis,Polygrammodes baeuscalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1785254,Lepidoptera,Erebidae,Polygoniodes,Polygoniodes laciniata,Polygoniodes laciniata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5144043,Lepidoptera,Geometridae,Polla,Polla hemeraria,Polla hemeraria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1814266,Lepidoptera,Erebidae,Poliopastea,Poliopastea cyllarus,Poliopastea cyllarus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1814250,Lepidoptera,Erebidae,Poliopastea,Poliopastea auripes,Poliopastea auripes,99,ACCEPTED,EXACT,SPECIES,panama-bci
1791021,Lepidoptera,Noctuidae,Polionycta,Polionycta dimorpha,Polionycta apicata,99,SYNONYM,EXACT,SPECIES,panama-bci
1771922,Lepidoptera,Erebidae,Pogopus,Pogopus mictochroma,Pogopus mictochroma,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Podalia albicollis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
5105197,Lepidoptera,Megalopygidae,Podalia,Podalia bolivari,Podalia bolivari,99,ACCEPTED,EXACT,SPECIES,panama-bci
5105193,Lepidoptera,Megalopygidae,Podalia,Podalia thanatos,Podalia thanatos,99,ACCEPTED,EXACT,SPECIES,panama-bci
1876574,Lepidoptera,Pyralidae,Pocopaschia,Pocopaschia bellangula,Pocopaschia bellangula,99,ACCEPTED,EXACT,SPECIES,panama-bci
1876572,Lepidoptera,Pyralidae,Pocopaschia,Pocopaschia noctuina,Pocopaschia noctuina,99,ACCEPTED,EXACT,SPECIES,panama-bci
1876571,Lepidoptera,Pyralidae,Pocopaschia,Pocopaschia accelerans,Pocopaschia accelerans,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Pococera spharophora,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1870425,Lepidoptera,Pyralidae,Tallula,Pococera atramentalis,Tallula atramentalis,99,SYNONYM,EXACT,SPECIES,panama-bci
1870756,Lepidoptera,Pyralidae,Pococera,Pococera capnodon,Pococera capnodon,99,ACCEPTED,EXACT,SPECIES,panama-bci
1870749,Lepidoptera,Pyralidae,Pococera,Pococera basigera,Pococera hemimelas,99,SYNONYM,EXACT,SPECIES,panama-bci
1870753,Lepidoptera,Pyralidae,Pococera,Pococera adolescens,Pococera adolescens,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Plynteria centriponens,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Plynteria conformens,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Plynteria contenta,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Plynteria coryphata,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Plynteria extirpens,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Plynteria maises,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Plynteria melanopasa,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Plynteria unifacta,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
8175174,Lepidoptera,Erebidae,Plynteria,Plynteria irrespondens,Plynteria irrespondens,99,ACCEPTED,EXACT,SPECIES,panama-bci
1790410,Lepidoptera,Erebidae,Plynteria,Plynteria marginata,Plynteria marginata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1873079,Lepidoptera,Pyralidae,Plodia,Plodia interpunctella,Plodia interpunctella,99,ACCEPTED,EXACT,SPECIES,panama-bci
1968947,Lepidoptera,Geometridae,Pleuroprucha,Pleuroprucha rudimentaria,Pleuroprucha rudimentaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1968942,Lepidoptera,Geometridae,Pleuroprucha,Pleuroprucha insulsaria,Pleuroprucha insulsaria,98,ACCEPTED,EXACT,SPECIES,panama-bci
10341687,Lepidoptera,Crambidae,Phostria,Plectrona dohrnii,Plectrona dohrnii,98,DOUBTFUL,EXACT,SPECIES,panama-bci
1854253,Lepidoptera,Psychidae,Naevipenna,Platoeceticus aphaidropa,Naevipenna aphaidropa,99,SYNONYM,EXACT,SPECIES,panama-bci
1854131,Lepidoptera,Psychidae,Cryptothelea,Platoeceticus symmicta,Cryptothelea symmicta,99,SYNONYM,EXACT,SPECIES,panama-bci
10854714,Lepidoptera,Erebidae,Correbia,Pionia lycoides,Pionia lycoides,98,DOUBTFUL,EXACT,SPECIES,panama-bci
10805800,Lepidoptera,Erebidae,Correbia,Pionia affinis,Pionia affinis,98,DOUBTFUL,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Pilocrocis anormalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Pilocrocis chlorisalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Pilocrocis inguinalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Pilocrocis terminalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1885161,Lepidoptera,Crambidae,Pilocrocis,Pilocrocis cyclostigma,Pilocrocis cyclostigma,99,ACCEPTED,EXACT,SPECIES,panama-bci
1885158,Lepidoptera,Crambidae,Pilocrocis,Pilocrocis ramentalis,Pilocrocis ramentalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1885124,Lepidoptera,Crambidae,Pilocrocis,Pilocrocis modestalis,Pilocrocis modestalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1885103,Lepidoptera,Crambidae,Pilocrocis,Pilocrocis cryptalis,Pilocrocis cryptalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1885082,Lepidoptera,Crambidae,Pilocrocis,Pilocrocis infuscalis,Pilocrocis gnamptoceralis,99,SYNONYM,EXACT,SPECIES,panama-bci
1885077,Lepidoptera,Crambidae,Pilocrocis,Pilocrocis decora,Pilocrocis decora,99,ACCEPTED,EXACT,SPECIES,panama-bci
1885076,Lepidoptera,Crambidae,Pilocrocis,Pilocrocis sororalis,Pilocrocis sororalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1885067,Lepidoptera,Crambidae,Pilocrocis,Pilocrocis collustralis,Pilocrocis collustralis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1885060,Lepidoptera,Crambidae,Pilocrocis,Pilocrocis runatalis,Pilocrocis runatalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1884757,Lepidoptera,Crambidae,Piletosoma,Piletosoma thialis,Piletosoma thialis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1884756,Lepidoptera,Crambidae,Piletosoma,Piletosoma novalis,Piletosoma novalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1884753,Lepidoptera,Crambidae,Piletosoma,Piletosoma argoponalis,Piletosoma argoponalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1888151,Lepidoptera,Crambidae,Piletocera,Piletocera simplicialis,Piletocera simplicialis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1888047,Lepidoptera,Crambidae,Piletocera,Piletocera bufalis,Piletocera bufalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Piesmopoda laidion,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Piesmopoda xanthoudemia,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1870151,Lepidoptera,Pyralidae,Piesmopoda,Piesmopoda xanthopolys,Piesmopoda xanthopolys,99,ACCEPTED,EXACT,SPECIES,panama-bci
1870149,Lepidoptera,Pyralidae,Piesmopoda,Piesmopoda xanthomera,Piesmopoda xanthomera,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Physocleora plenaria,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1959527,Lepidoptera,Geometridae,Physocleora,Physocleora nubilata,Physocleora nubilata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1959513,Lepidoptera,Geometridae,Physocleora,Physocleora minuta,Physocleora minuta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1959505,Lepidoptera,Geometridae,Physocleora,Physocleora pauper,Physocleora pauper,99,ACCEPTED,EXACT,SPECIES,panama-bci
1769347,Lepidoptera,Erebidae,Phyprosopus,Phyprosopus parthenope,Phyprosopus parthenope,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phyllopalpia marcella,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
10345717,Lepidoptera,Notodontidae,Phyllopalpia,Phyllopalpia maltha,Phyllopalpia maltha,99,ACCEPTED,EXACT,SPECIES,panama-bci
1963980,Lepidoptera,Geometridae,Phyllodonta,Phyllodonta indeterminata,Phyllodonta indeterminata,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phycita almonella,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1968324,Lepidoptera,Geometridae,Phrygionis,Phrygionis privignaria,Phrygionis privignaria,98,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phryganodes albirenalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phryganodes clementalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phryganodes humeralis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phryganodes insolutalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phryganodes martyralis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phryganodes milvalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phryganodes originalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phryganodes prolongalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phryganodes simialis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phryganodes varialis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
11435141,Lepidoptera,Geometridae,Phrudocentra,Phrudocentra oubrica,Phrudocentra oubrica,99,ACCEPTED,EXACT,SPECIES,panama-bci
1985054,Lepidoptera,Geometridae,Phrudocentra,Phrudocentra pupillata,Phrudocentra pupillata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1985013,Lepidoptera,Geometridae,Phrudocentra,Phrudocentra neis,Phrudocentra neis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1880647,Lepidoptera,Crambidae,Phostria,Phostria metalobalis,Phostria metalobalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1880623,Lepidoptera,Crambidae,Phostria,Phostria temira,Phostria temira,99,ACCEPTED,EXACT,SPECIES,panama-bci
1880598,Lepidoptera,Crambidae,Phostria,Phostria latiapicalis,Phostria latiapicalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1880536,Lepidoptera,Crambidae,Phostria,Phostria samealis,Phostria samealis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1810880,Lepidoptera,Erebidae,Phoenicoprocta,Phoenicoprocta paucipuncta,Phoenicoprocta paucipuncta,99,ACCEPTED,EXACT,SPECIES,panama-bci
1796961,Lepidoptera,Noctuidae,Phobolosia,Phobolosia mydronotum,Phobolosia mydronotum,99,ACCEPTED,EXACT,SPECIES,panama-bci
1752109,Lepidoptera,Limacodidae,Phobetron,Phobetron hipparchia,Phobetron hipparchia,99,ACCEPTED,EXACT,SPECIES,panama-bci
10781524,Lepidoptera,Depressariidae,Philtronoma,Philtronoma cbdora,Philtronoma cbdora,99,ACCEPTED,EXACT,SPECIES,panama-bci
9464859,Lepidoptera,Phiditiidae,Phiditia,Phiditia cuprea,Phiditia cuprea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1868389,Lepidoptera,Phiditiidae,Phiditia,Phiditia maculosissima,Phiditia maculosa,99,SYNONYM,EXACT,SPECIES,panama-bci
1868387,Lepidoptera,Phiditiidae,Phiditia,Phiditia lucernaria,Phiditia lucernaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
1811506,Lepidoptera,Erebidae,Pheia,Pheia elegans,Pheia elegans,99,ACCEPTED,EXACT,SPECIES,panama-bci
1811489,Lepidoptera,Erebidae,Pheia,Pheia albisigna,Pheia albisigna,99,ACCEPTED,EXACT,SPECIES,panama-bci
1827268,Lepidoptera,Notodontidae,Phedosia,Phedosia turbida,Phedosia turbida,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phastia walkeri,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1823685,Lepidoptera,Notodontidae,Phastia,Phastia alcimede,Phastia alcimede,99,ACCEPTED,EXACT,SPECIES,panama-bci
1814206,Lepidoptera,Erebidae,Phaeomolis,Phaeomolis lineatus,Phaeomolis lineatus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1827911,Lepidoptera,Notodontidae,Phaeochlaena,Phaeochlaena tendinosa,Phaeochlaena gyon,99,SYNONYM,EXACT,SPECIES,panama-bci
1827911,Lepidoptera,Notodontidae,Phaeochlaena,Phaeochlaena gyon,Phaeochlaena gyon,99,ACCEPTED,EXACT,SPECIES,panama-bci
1796321,Lepidoptera,Erebidae,Phaeoblemma,Phaeoblemma dares,Phaeoblemma dares,99,ACCEPTED,EXACT,SPECIES,panama-bci
1796320,Lepidoptera,Erebidae,Phaeoblemma,Phaeoblemma apicata,Phaeoblemma contracta,99,SYNONYM,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phaedropsis fuscicostalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Phaedropsis leialis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
10327736,Lepidoptera,Crambidae,Phaedropsis,Phaedropsis alitemeralis,Phaedropsis alitemeralis,99,ACCEPTED,EXACT,SPECIES,panama-bci
1884786,Lepidoptera,Crambidae,Phaedropsis,Phaedropsis stictigramma,Phaedropsis stictigramma,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Petrophila dialitha,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1752034,Lepidoptera,Limacodidae,Perola,Perola repetita,Perola repetita,99,ACCEPTED,EXACT,SPECIES,panama-bci
1751986,Lepidoptera,Limacodidae,Perola,Perola sericea,Perola sericea,99,ACCEPTED,EXACT,SPECIES,panama-bci
1751980,Lepidoptera,Limacodidae,Perola,Perola villosipes,Perola villosipes,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Peroara albidiscata,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1827672,Lepidoptera,Notodontidae,Peroara,Peroara discovata,Peroara discovata,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Pero detractaria,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Pero oroanda,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
5148984,Lepidoptera,Geometridae,Pero,Pero boa,Pero boa,99,ACCEPTED,EXACT,SPECIES,panama-bci
5148905,Lepidoptera,Geometridae,Pero,Pero stolidata,Pero stolidata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5148902,Lepidoptera,Geometridae,Pero,Pero delauta,Pero delauta,99,ACCEPTED,EXACT,SPECIES,panama-bci
5148892,Lepidoptera,Geometridae,Pero,Pero stuposaria,Pero stuposaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
5148830,Lepidoptera,Geometridae,Pero,Pero dorsipunctata,Pero dorsipunctata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5148811,Lepidoptera,Geometridae,Pero,Pero chapela,Pero chapela,99,ACCEPTED,EXACT,SPECIES,panama-bci
5148780,Lepidoptera,Geometridae,Pero,Pero registrada,Pero registrada,99,ACCEPTED,EXACT,SPECIES,panama-bci
5148777,Lepidoptera,Geometridae,Pero,Pero lignata,Pero lignata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5148738,Lepidoptera,Geometridae,Pero,Pero exquisita,Pero exquisita,99,ACCEPTED,EXACT,SPECIES,panama-bci
5148736,Lepidoptera,Geometridae,Pero,Pero rumina,Pero rumina,99,ACCEPTED,EXACT,SPECIES,panama-bci
5148664,Lepidoptera,Geometridae,Pero,Pero plagodiata,Pero plagodiata,99,ACCEPTED,EXACT,SPECIES,panama-bci
5148642,Lepidoptera,Geometridae,Pero,Pero amanda,Pero amanda,99,ACCEPTED,EXACT,SPECIES,panama-bci
5148624,Lepidoptera,Geometridae,Pero,Pero polygonaria,Pero polygonaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
5148604,Lepidoptera,Geometridae,Pero,Pero solitaria,Pero solitaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
9997634,Lepidoptera,Geometridae,Perissopteryx,Perissopteryx submarginata,Perissopteryx submarginata,99,ACCEPTED,EXACT,SPECIES,panama-bci
1791018,Lepidoptera,Erebidae,Periphrage,Periphrage barbatula,Periphrage barbatula,99,ACCEPTED,EXACT,SPECIES,panama-bci
10591617,Lepidoptera,Saturniidae,Periphoba,Periphoba arcaei,Periphoba arcaei,99,ACCEPTED,EXACT,SPECIES,panama-bci
1846134,Lepidoptera,Momphidae,Mompha,Perimede annulata,Mompha annulata,99,SYNONYM,EXACT,SPECIES,panama-bci
10088253,Lepidoptera,Geometridae,Perigramma,Perigramma vicina,Perigramma vicina,99,ACCEPTED,EXACT,SPECIES,panama-bci
1970178,Lepidoptera,Geometridae,Perigramma,Perigramma repetita,Perigramma repetita,99,ACCEPTED,EXACT,SPECIES,panama-bci
1861568,Lepidoptera,Sphingidae,Perigonia,Perigonia ilus,Perigonia ilus,99,ACCEPTED,EXACT,SPECIES,panama-bci
1861559,Lepidoptera,Sphingidae,Perigonia,Perigonia lusca,Perigonia lusca,98,ACCEPTED,EXACT,SPECIES,panama-bci
1868089,Lepidoptera,Saturniidae,Periga,Periga cynira,Periga cynira,99,ACCEPTED,EXACT,SPECIES,panama-bci
1787453,Lepidoptera,Erebidae,Perasia,Perasia helvina,Perasia helvina,98,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Penestola stercoralis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1796224,Lepidoptera,Erebidae,Pelodesis,Pelodesis viridifera,Pelodesis viridifera,99,ACCEPTED,EXACT,SPECIES,panama-bci
1806744,Lepidoptera,Erebidae,Pelochyta,Pelochyta misera,Pelochyta misera,99,ACCEPTED,EXACT,SPECIES,panama-bci
1833744,Lepidoptera,Oecophoridae,Eomichla,Peleopoda regiella,Eomichla regiella,99,SYNONYM,EXACT,SPECIES,panama-bci
1837565,Lepidoptera,Peleopodidae,Peleopoda,Peleopoda imperiella,Peleopoda imperiella,98,ACCEPTED,EXACT,SPECIES,panama-bci
1877486,Lepidoptera,Pyralidae,Pelasgis,Pelasgis geromalis,Pelasgis geromalis,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Pectinigeria cyttarella,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Pavolechia argentea,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
-1,NotAvail,NotAvail,NotAvail,Patissa parvipunctalis,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1883263,Lepidoptera,Crambidae,Patissa,Patissa onirophanta,Patissa onirophanta,99,ACCEPTED,EXACT,SPECIES,panama-bci
10541137,Lepidoptera,Geometridae,Patalene,Patalene luciata,Patalene luciata,99,ACCEPTED,EXACT,SPECIES,panama-bci
10145086,Lepidoptera,Geometridae,Patalene,Patalene chaonia,Patalene chaonia,99,ACCEPTED,EXACT,SPECIES,panama-bci
9528588,Lepidoptera,Geometridae,Patalene,Patalene asychisaria,Patalene asychisaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
9243264,Lepidoptera,Geometridae,Patalene,Patalene aenetusaria,Patalene aenetusaria,99,ACCEPTED,EXACT,SPECIES,panama-bci
-1,NotAvail,NotAvail,NotAvail,Patalene aenitusaria,NotAvail,100,NotAvail,NONE,NotAvail,panama-bci
1978658,Lepidoptera,Geometridae,Patalene,Patalene falcularia,Patalene falcularia,98,ACCEPTED,EXACT,SPECIES,panama-bci
1978656,Lepidoptera,Geometridae,Patalene,Patalene hamulata,Patalene hamulata,99,ACCEPTED,EXACT,SPECIES,panama-bci
