speciesKey,species,genus,family
1975862,Hymenomima nortonia,Hymenomima,Geometridae
1827268,Phedosia turbida,Phedosia,Notodontidae
1986209,Xanthorhoe gata,Xanthorhoe,Geometridae
1883674,Fernandocrambus kuscheli,Fernandocrambus,Crambidae
5104625,Aphelia koebelei,Aphelia,Tortricidae
1825684,Rifargia tulira,Rifargia,Notodontidae
1986762,Anisoperas proxima,Anisoperas,Geometridae
9213182,Glyphidocera cerula,Glyphidocera,Autostichidae
5146197,Heterusia morvena,Heterusia,Geometridae
1907318,Anaea suprema,Anaea,Nymphalidae
1833275,Eucleodora cocae,Eucleodora,Oecophoridae
1812558,Mesothen albifrons,Mesothen,Erebidae
11853960,Saphenista anaxia,Saphenista,Tortricidae
1954951,Sabulodes cletiusaria,Sabulodes,Geometridae
1977883,Hammaptera herbosaria,Hammaptera,Geometridae
1920234,Infraphulia illimani,Infraphulia,Pieridae
5102967,Hystrichophora paradisiae,Hystrichophora,Tortricidae
6133350,Dichomeris davisi,Dichomeris,Gelechiidae
5104293,Tina audaculana,Tina,Tortricidae
5148869,Pero castraria,Pero,Geometridae
1748150,Proteoteras obnigrana,Proteoteras,Tortricidae
9187407,Elachista cerasella,Elachista,Elachistidae
1851019,Chionodes notandella,Chionodes,Gelechiidae
1965212,Euphyia incisa,Euphyia,Geometridae
1920104,Catasticta philoscia,Catasticta,Pieridae
5734618,Lecithocera bimaculata,Lecithocera,Lecithoceridae
1824819,Antiopha modica,Antiopha,Notodontidae
1827334,Boriza argentipunctata,Boriza,Notodontidae
1739917,Acleris paracinderella,Acleris,Tortricidae
1978587,Cnephora facala,Cnephora,Geometridae
5146190,Heterusia subvermiculata,Heterusia,Geometridae
1990413,Isodiscodes nitidata,Isodiscodes,Geometridae
1743265,Gauruncus gampsognathos,Gauruncus,Tortricidae
5116225,Cosmosoma coccinifera,Cosmosoma,Erebidae
1851954,Compsolechia peculella,Compsolechia,Gelechiidae
5137741,Ixias undatus,Ixias,Pieridae
5144701,Scopula grasuta,Scopula,Geometridae
9082721,Deltoplastis cognata,Deltoplastis,Lecithoceridae
1840558,Agonopterix clarkei,Agonopterix,Depressariidae
1959516,Physocleora obscura,Physocleora,Geometridae
5148676,Pero immundaria,Pero,Geometridae
1847947,Battaristis bistrigella,Battaristis,Gelechiidae
1965882,Simena umbrifera,Simena,Geometridae
9777166,Hellinsia ares,Hellinsia,Pterophoridae
1846279,Tosca plutonella,Tosca,Gelechiidae
1838147,Gonionota eremia,Gonionota,Depressariidae
1850730,Friseria cerussata,Friseria,Gelechiidae
1742033,Cuproxena bramiliana,Cuproxena,Tortricidae
1985057,Phrudocentra taediata,Phrudocentra,Geometridae
1747529,Pelochrista subtiliana,Pelochrista,Tortricidae
1966098,Scordyliodes subtessellata,Scordyliodes,Geometridae
1839513,Ectaga lenta,Ectaga,Depressariidae
11522645,Macaria paulensis,Macaria,Geometridae
11286135,Syntozyga spirographa,Syntozyga,Tortricidae
1985478,Melinoides albarita,Melinoides,Geometridae
1954952,Sabulodes mima,Sabulodes,Geometridae
1954254,Microxydia vestigiata,Microxydia,Geometridae
1744233,Neoanathamna cerinus,Neoanathamna,Tortricidae
1983086,Eupithecia veleta,Eupithecia,Geometridae
5143849,Bonatea praeclara,Bonatea,Geometridae
1740936,Dichelopa rhodographa,Dichelopa,Tortricidae
1980257,Ballantiophora neglecta,Ballantiophora,Geometridae
1845333,Ethmia coronata,Ethmia,Ethmiidae
1841726,Scythris adustella,Scythris,Scythrididae
1983823,Eupithecia transcanadata,Eupithecia,Geometridae
1930626,Thecla talama,Thecla,Lycaenidae
12232475,Pelochrista emaciatana,Pelochrista,Tortricidae
1989863,Eois myrrha,Eois,Geometridae
11537138,Pelochrista irroratana,Pelochrista,Tortricidae
5138024,Mylothris yulei,Mylothris,Pieridae
1982452,Eupithecia rauca,Eupithecia,Geometridae
1737443,Clepsis chishimana,Clepsis,Tortricidae
1989612,Eois borrata,Eois,Geometridae
1741804,Coryssovalva cosmocosta,Coryssovalva,Tortricidae
1961268,Besma marilacta,Besma,Geometridae
1746978,Peridaedala thylacophora,Peridaedala,Tortricidae
1976710,Oxydia punctilinea,Oxydia,Geometridae
12230307,Hozbeka anomala,Hozbeka,Depressariidae
1834575,Coptotelia nigriplaga,Coptotelia,Depressariidae
1825606,Rifargia merita,Rifargia,Notodontidae
1920057,Catasticta pharnakia,Catasticta,Pieridae
1962337,Lissochlora alboseriata,Lissochlora,Geometridae
1973590,Oospila continuata,Oospila,Geometridae
11610099,Leptostales concoloraria,Leptostales,Geometridae
9084522,Chionodes rhombus,Chionodes,Gelechiidae
1963046,Mixopsis puntiaguda,Mixopsis,Geometridae
1743686,Icelita monela,Icelita,Tortricidae
1742389,Exoletuncus exoristus,Exoletuncus,Tortricidae
1919560,Delias salvini,Delias,Pieridae
1736786,Gnorismoneura hoshinoi,Gnorismoneura,Tortricidae
1920138,Catasticta hegemon,Catasticta,Pieridae
1990929,Erateina tibicina,Erateina,Geometridae
1827749,Farigia liboria,Farigia,Notodontidae
1979575,Psaliodes cedaza,Psaliodes,Geometridae
5148782,Pero elmonjensis,Pero,Geometridae
1979277,Hydriomena albipulverata,Hydriomena,Geometridae
1825673,Rifargia alania,Rifargia,Notodontidae
1978966,Rhinura populonia,Rhinura,Geometridae
5148887,Pero gota,Pero,Geometridae
1929817,Thecla muattina,Thecla,Lycaenidae
1836963,Odonna passiflorae,Odonna,Oecophoridae
1990928,Erateina julia,Erateina,Geometridae
1825688,Rifargia mortis,Rifargia,Notodontidae
1972986,Spargania radiosa,Spargania,Geometridae
1826286,Dicentria hidalgonis,Dicentria,Notodontidae
1840234,Pyramidobela tetraphyta,Pyramidobela,Oecophoridae
8720696,Eccedoxa thenara,Eccedoxa,Lecithoceridae
5734624,Lecithocera atricastana,Lecithocera,Lecithoceridae
5145884,Perizoma constellata,Perizoma,Geometridae
1979543,Anemplocia scalpellata,Anemplocia,Geometridae
1766045,Hydrillodes melanozona,Hydrillodes,Erebidae
1967221,Odontoptila mimica,Odontoptila,Geometridae
1822244,Notoplusia oyapoca,Notoplusia,Notodontidae
1989816,Eois fulvicosta,Eois,Geometridae
1983961,Eupithecia muralla,Eupithecia,Geometridae
1838397,Antaeotricha fasciatum,Antaeotricha,Depressariidae
1741613,Cochylis constantia,Cochylis,Tortricidae
1852662,Holcocera villella,Holcocera,Blastobasidae
1747718,Terinebrica saetigera,Terinebrica,Tortricidae
9031556,Ecdytolopha beckeri,Ecdytolopha,Tortricidae
5145929,Perizoma venisticta,Perizoma,Geometridae
1825657,Rifargia albidivisa,Rifargia,Notodontidae
5149628,Metanema simplex,Metanema,Geometridae
11772676,Ricula maculana,Ricula,Tortricidae
1968223,Certima primada,Certima,Geometridae
1739789,Acleris placidus,Acleris,Tortricidae
1981496,Nephodia mitellaria,Nephodia,Geometridae
5146257,Heterusia maculata,Heterusia,Geometridae
1963903,Bryoptera colita,Bryoptera,Geometridae
1841236,Doina subicula,Doina,Depressariidae
1969544,Leuculopsis vagula,Leuculopsis,Geometridae
1963394,Tricentra fumata,Tricentra,Geometridae
5119779,Elachista radiantella,Elachista,Elachistidae
1869689,Myolisa chattinis,Myolisa,Pyralidae
1979591,Psaliodes grandis,Psaliodes,Geometridae
5146771,Idaea paranaria,Idaea,Geometridae
1877051,Xantippe caphysoides,Xantippe,Pyralidae
10252334,Eucosma nepotinana,Eucosma,Tortricidae
9478292,Kryptokalos cilla,Kryptokalos,Notodontidae
1973656,Oospila sellifera,Oospila,Geometridae
5117944,Agylla exscissa,Agylla,Erebidae
1827336,Boriza ignatia,Boriza,Notodontidae
1963687,Eudule basipuncta,Eudule,Geometridae
8832902,Hygroplasta canitiana,Hygroplasta,Lecithoceridae
5145234,Scopula conotaria,Scopula,Geometridae
1740098,Acleris hohuanshana,Acleris,Tortricidae
1880633,Phostria aengusalis,Phostria,Crambidae
1984135,Eupithecia montana,Eupithecia,Geometridae
1962298,Lissochlora liriata,Lissochlora,Geometridae
8917037,Melinodes priscanaria,Melinodes,Geometridae
1990642,Nelo lippa,Nelo,Geometridae
1838145,Gonionota dissita,Gonionota,Depressariidae
1752213,Heuretes picticornis,Heuretes,Limacodidae
8979563,Walshia elegans,Walshia,Cosmopterigidae
8751621,Chionodes tarmes,Chionodes,Gelechiidae
1976395,Herbita coctura,Herbita,Geometridae
1743217,Orthocomotis herbaria,Orthocomotis,Tortricidae
1920444,Leptophobia erinna,Leptophobia,Pieridae
1826730,Disphragis bochica,Disphragis,Notodontidae
5147233,Idaea prusias,Idaea,Geometridae
1842796,Teladoma habra,Teladoma,Cosmopterigidae
1822729,Hapigia curvilinea,Hapigia,Notodontidae
1822467,Nystalea lophocera,Nystalea,Notodontidae
1989671,Eois paulona,Eois,Geometridae
1851432,Coleotechnites milleri,Coleotechnites,Gelechiidae
5148779,Pero clana,Pero,Geometridae
8932420,Netechma sulphurica,Netechma,Tortricidae
1972693,Lychnosea reversaria,Lychnosea,Geometridae
1963044,Mixopsis meridaria,Mixopsis,Geometridae
1919991,Catasticta collina,Catasticta,Pieridae
1879122,Oligostigma andeolalis,Oligostigma,Crambidae
5118672,Hemiceras nubilata,Hemiceras,Notodontidae
1805595,Anaulosia impolita,Anaulosia,Erebidae
11609645,Eusarca endoglauca,Eusarca,Geometridae
1976384,Herbita tenebrica,Herbita,Geometridae
5103138,Ancylis plumbata,Ancylis,Tortricidae
5101938,Euglyphis morens,Euglyphis,Lasiocampidae
1748253,Paraptila cornucopis,Paraptila,Tortricidae
1985846,Numia lermia,Numia,Geometridae
10277404,Memphis beatrix,Memphis,Nymphalidae
5137762,Aporia oberthuri,Aporia,Pieridae
8820052,Galomecalpa meridana,Galomecalpa,Tortricidae
1958935,Semiothisa valmonaria,Semiothisa,Geometridae
1976513,Cannagara himerodes,Cannagara,Geometridae
5120421,Periploca nigra,Periploca,Cosmopterigidae
9246982,Trichomaplata cassiope,Trichomaplata,Notodontidae
1746958,Tinacrucis aquila,Tinacrucis,Tortricidae
1962329,Lissochlora mollissima,Lissochlora,Geometridae
1956181,Semaeopus subrosea,Semaeopus,Geometridae
1743266,Gauruncus gelastes,Gauruncus,Tortricidae
1975840,Hymenomima tharpoides,Hymenomima,Geometridae
1743699,Zeiraphera fulvomixtana,Zeiraphera,Tortricidae
1979374,Hydriomena gosala,Hydriomena,Geometridae
1848921,Prolita veledae,Prolita,Gelechiidae
1838146,Gonionota paravexillata,Gonionota,Depressariidae
4700126,Delias anamesa,Delias,Pieridae
1824381,Psilacron eugraphica,Psilacron,Notodontidae
1973677,Oospila rufilimes,Oospila,Geometridae
1980958,Mychonia graphica,Mychonia,Geometridae
1969538,Leuculopsis collineata,Leuculopsis,Geometridae
1929965,Thecla argona,Thecla,Lycaenidae
1846154,Mompha capella,Mompha,Momphidae
1920002,Catasticta striata,Catasticta,Pieridae
8887049,Gnorimoschema slabaughi,Gnorimoschema,Gelechiidae
1822181,Elymiotis donatian,Elymiotis,Notodontidae
1826683,Disphragis bactrea,Disphragis,Notodontidae
1967351,Argyrotome subinquinata,Argyrotome,Geometridae
1845578,Ethmia caliginosella,Ethmia,Ethmiidae
1989787,Eois hermosaria,Eois,Geometridae
9303381,Disphragisella delira,Disphragisella,Notodontidae
1920394,Colotis agoye,Colotis,Pieridae
1826651,Disphragis hosmera,Disphragis,Notodontidae
1967577,Lobopola plicata,Lobopola,Geometridae
1748248,Paraptila pseudogamma,Paraptila,Tortricidae
1973613,Oospila arpata,Oospila,Geometridae
11528765,Lecitholaxa mesosura,Lecitholaxa,Lecithoceridae
1748250,Paraptila biserrata,Paraptila,Tortricidae
11534665,Phalonidia diamphidia,Phalonidia,Tortricidae
1989120,Cidariophanes subflavata,Cidariophanes,Geometridae
1837443,Depressaria angustati,Depressaria,Depressariidae
1798824,Hypena longfieldae,Hypena,Erebidae
5102119,Euglyphis melca,Euglyphis,Lasiocampidae
1975389,Tornos brutus,Tornos,Geometridae
1919165,Pareronia nishiyamai,Pareronia,Pieridae
1850536,Helcystogramma stellatella,Helcystogramma,Gelechiidae
1887771,Syllepte azadesalis,Syllepte,Crambidae
5114860,Clemensia mucida,Clemensia,Erebidae
1824793,Urgedra dissociata,Urgedra,Notodontidae
12216694,Phalonidia laetitia,Phalonidia,Tortricidae
1827446,Euxoga amatura,Euxoga,Notodontidae
1975863,Hymenomima cogigaria,Hymenomima,Geometridae
10161301,Memphis anna,Memphis,Nymphalidae
1978214,Eusarca lobana,Eusarca,Geometridae
1981537,Nephodia marginata,Nephodia,Geometridae
5127489,Stenia astenialis,Stenia,Crambidae
1878159,Condylolomia obscura,Condylolomia,Pyralidae
1843650,Echinoscelis hemithia,Echinoscelis,Cosmopterigidae
1965003,Falculopsis grandirena,Falculopsis,Geometridae
1989638,Eois inflammata,Eois,Geometridae
1954549,Deinoptila peniculata,Deinoptila,Geometridae
1976735,Oxydia olivata,Oxydia,Geometridae
1826298,Dicentria drucei,Dicentria,Notodontidae
9137466,Chionodes franclemonti,Chionodes,Gelechiidae
1954268,Somatolophia cediopasa,Somatolophia,Geometridae
1738932,Inape penai,Inape,Tortricidae
8771225,Elachista scobifera,Elachista,Elachistidae
1850653,Tecia petrella,Tecia,Gelechiidae
5118681,Hemiceras noctifer,Hemiceras,Notodontidae
1847337,Dichomeris barnesiella,Dichomeris,Gelechiidae
1846168,Mompha grandis,Mompha,Momphidae
1740923,Dichelopa chionogramma,Dichelopa,Tortricidae
1919546,Delias leucobalia,Delias,Pieridae
5114873,Clemensia holocerna,Clemensia,Erebidae
1822402,Nystalea guzmani,Nystalea,Notodontidae
1838128,Gonionota bourquini,Gonionota,Depressariidae
1748622,Apolychrosis ambogonium,Apolychrosis,Tortricidae
1982961,Eupithecia endotherma,Eupithecia,Geometridae
1985942,Eubaphe weyenberghii,Eubaphe,Geometridae
1740940,Dichelopa castanopis,Dichelopa,Tortricidae
5148960,Pero galea,Pero,Geometridae
1960319,Opisthoxia cassandra,Opisthoxia,Geometridae
1965511,Euphyia undilinea,Euphyia,Geometridae
1987333,Smicropus marginata,Smicropus,Geometridae
10815121,Zaretis pythagoras,Zaretis,Nymphalidae
1838364,Antaeotricha fascicularis,Antaeotricha,Depressariidae
1962760,Melanolophia divergens,Melanolophia,Geometridae
11824170,Perixera irregularis,Perixera,Geometridae
1845595,Ethmia penthica,Ethmia,Ethmiidae
1962756,Melanolophia intervallata,Melanolophia,Geometridae
1886094,Symphysa adelalis,Symphysa,Crambidae
1823772,Sericochroa mayeri,Sericochroa,Notodontidae
12202127,Cisthene fuscilingua,Cisthene,Erebidae
1737234,Costosa allochroma,Costosa,Tortricidae
1834573,Coptotelia cyathopoides,Coptotelia,Depressariidae
5148927,Pero curvifera,Pero,Geometridae
1980315,Chavarriella semiornata,Chavarriella,Geometridae
1987084,Astyochia major,Astyochia,Geometridae
1843455,Scaeothyris pseusta,Scaeothyris,Cosmopterigidae
1965297,Euphyia fartaria,Euphyia,Geometridae
5127458,Stenia styxalis,Stenia,Crambidae
12247108,Orientophiaris altissima,Orientophiaris,Tortricidae
1838902,Borkhausenia diveni,Borkhausenia,Oecophoridae
1740935,Dichelopa myopori,Dichelopa,Tortricidae
8824548,Heterusia fragilis,Heterusia,Geometridae
5118654,Hemiceras benica,Hemiceras,Notodontidae
1950667,Saliana mathiolus,Saliana,Hesperiidae
1920613,Tatochila sagittata,Tatochila,Pieridae
1937125,Parides orellana,Parides,Papilionidae
1980957,Mychonia divaricata,Mychonia,Geometridae
1959087,Semiothisa masonata,Semiothisa,Geometridae
1828276,Odoxia concota,Odoxia,Notodontidae
1983238,Eupithecia magnifacta,Eupithecia,Geometridae
11426963,Hypomecis gitanaria,Hypomecis,Geometridae
1968134,Arizela dulcis,Arizela,Geometridae
5148568,Iridopsis pandrosos,Iridopsis,Geometridae
1892143,Polygrammodes ephremalis,Polygrammodes,Crambidae
1826272,Dicentria limosoides,Dicentria,Notodontidae
1963557,Ptychamalia nigromarginata,Ptychamalia,Geometridae
1981592,Nephodia tapponia,Nephodia,Geometridae
1920015,Catasticta colla,Catasticta,Pieridae
1740573,Lobesia atrata,Lobesia,Tortricidae
1746575,Paralobesia rhoifructana,Paralobesia,Tortricidae
1840660,Agonopterix amissella,Agonopterix,Depressariidae
8910957,Dimorphopalpa teutoniana,Dimorphopalpa,Tortricidae
11713150,Diedra wielgusi,Diedra,Tortricidae
1744744,Apotomis fuscomaculata,Apotomis,Tortricidae
1979576,Psaliodes interstrata,Psaliodes,Geometridae
5118713,Hemiceras arbogasta,Hemiceras,Notodontidae
1970166,Perigramma immaculata,Perigramma,Geometridae
11781929,Tesiophora humidaria,Tesiophora,Geometridae
1954284,Dectochilus marginata,Dectochilus,Geometridae
5120441,Periploca arsa,Periploca,Cosmopterigidae
1824456,Heorta carema,Heorta,Notodontidae
8646616,Glyphidocera advenae,Glyphidocera,Autostichidae
1956001,Semaeopus florera,Semaeopus,Geometridae
9899677,Crocidosema aporema,Crocidosema,Tortricidae
5137719,Colias arida,Colias,Pieridae
1990636,Nelo cydrara,Nelo,Geometridae
8878460,Ichoria chrostomides,Ichoria,Erebidae
1989860,Eois citriaria,Eois,Geometridae
1850618,Helcystogramma ectopon,Helcystogramma,Gelechiidae
1881675,Argyractis valstanalis,Argyractis,Crambidae
1838149,Gonionota fimbriata,Gonionota,Depressariidae
1972677,Dyscheilia inornata,Dyscheilia,Geometridae
1983624,Eupithecia rufipalpata,Eupithecia,Geometridae
11863115,Empalactis acris,Empalactis,Gelechiidae
11810055,Eusarca mesenterica,Eusarca,Geometridae
1976404,Herbita domingaria,Herbita,Geometridae
10331072,Pelochrista nordini,Pelochrista,Tortricidae
1746054,Phtheochroa canariana,Phtheochroa,Tortricidae
1988935,Pyrinia minsera,Pyrinia,Geometridae
1963224,Betulodes antennatissima,Betulodes,Geometridae
5126709,Argyria quevedella,Argyria,Crambidae
8948878,Catastega adobe,Catastega,Tortricidae
1980317,Chavarriella excelsa,Chavarriella,Geometridae
1847369,Dichomeris legnotoa,Dichomeris,Gelechiidae
1983592,Eupithecia planipennis,Eupithecia,Geometridae
5145921,Perizoma versatilis,Perizoma,Geometridae
9156179,Asymphorodes hypostema,Asymphorodes,Cosmopterigidae
5132930,Euptychia burgia,Euptychia,Nymphalidae
1837459,Depressaria angelicivora,Depressaria,Depressariidae
1986588,Xanthorhoe olympusa,Xanthorhoe,Geometridae
1920102,Catasticta aureomaculata,Catasticta,Pieridae
1967345,Argyrotome prattaria,Argyrotome,Geometridae
5148890,Pero kaybina,Pero,Geometridae
1970373,Obila celerata,Obila,Geometridae
1738627,Psiathovalva spinacea,Psiathovalva,Tortricidae
1736984,Cryptophlebia nota,Cryptophlebia,Tortricidae
1884069,Bocchoris sparsalis,Bocchoris,Crambidae
1978137,Ischnopteris catocalata,Ischnopteris,Geometridae
5148983,Pero spada,Pero,Geometridae
1981561,Nephodia luteopunctata,Nephodia,Geometridae
1963686,Eudule venata,Eudule,Geometridae
12259068,Pelochrista graziella,Pelochrista,Tortricidae
1858969,Deuterocopus issikii,Deuterocopus,Pterophoridae
10914479,Dichomeris luminosa,Dichomeris,Gelechiidae
1959764,Physoloba griseofasciata,Physoloba,Geometridae
1824010,Anita essequeba,Anita,Notodontidae
1979712,Psaliodes crassinota,Psaliodes,Geometridae
1981140,Nepitia embra,Nepitia,Geometridae
1941089,Calasesia coccinea,Calasesia,Sesiidae
1983572,Eupithecia linda,Eupithecia,Geometridae
1958380,Thysanopyga prunicolor,Thysanopyga,Geometridae
8799985,Decantha tistra,Decantha,Oecophoridae
1826369,Malocampa lupana,Malocampa,Notodontidae
1986754,Anisoperas excurvata,Anisoperas,Geometridae
9699682,Dichomeris cornuta,Dichomeris,Gelechiidae
1835548,Chrysonoma hesitans,Chrysonoma,Oecophoridae
1962734,Melanolophia venatia,Melanolophia,Geometridae
10231883,Perittia eremonoma,Perittia,Elachistidae
1835143,Filinota hermosella,Filinota,Depressariidae
1832256,Tisis auricincta,Tisis,Lecithoceridae
1852981,Batrachedra calator,Batrachedra,Batrachedridae
1738264,Cylichneulia cylichna,Cylichneulia,Tortricidae
1743713,Zeiraphera bicolora,Zeiraphera,Tortricidae
1972980,Spargania denguera,Spargania,Geometridae
1847090,Dichomeris mica,Dichomeris,Gelechiidae
8944446,Asymphorodes plemmelia,Asymphorodes,Cosmopterigidae
1836551,Stenoma fraterna,Stenoma,Depressariidae
9177850,Chionodes lector,Chionodes,Gelechiidae
1835357,Promenesta lithochroma,Promenesta,Depressariidae
5148790,Pero participa,Pero,Geometridae
1962739,Melanolophia eucheria,Melanolophia,Geometridae
1825602,Rifargia aliciata,Rifargia,Notodontidae
1979191,Stenalcidia conveniens,Stenalcidia,Geometridae
5144580,Tetracis pagonaria,Tetracis,Geometridae
1842767,Asymphorodes nephocirca,Asymphorodes,Cosmopterigidae
12232317,Eucosma umbraticana,Eucosma,Tortricidae
10680077,Crocidosema accessa,Crocidosema,Tortricidae
1740951,Dichelopa phalaranthes,Dichelopa,Tortricidae
1848783,Scrobipalpula henshawiella,Scrobipalpula,Gelechiidae
1989785,Eois coloraria,Eois,Geometridae
1946447,Pheraeus argynnis,Pheraeus,Hesperiidae
1850290,Gelechia mandella,Gelechia,Gelechiidae
1986465,Xanthorhoe panassa,Xanthorhoe,Geometridae
1852899,Holcocerina confluentella,Holcocerina,Blastobasidae
1840350,Agonopterix gelidella,Agonopterix,Depressariidae
1740813,Nesoscopa exsors,Nesoscopa,Tortricidae
1979590,Psaliodes aquila,Psaliodes,Geometridae
1961265,Besma mattearia,Besma,Geometridae
1977876,Hammaptera probataria,Hammaptera,Geometridae
1845444,Ethmia nadia,Ethmia,Ethmiidae
1826694,Disphragis gravis,Disphragis,Notodontidae
1889576,Lathroteles obscura,Lathroteles,Crambidae
1838135,Gonionota periphereia,Gonionota,Depressariidae
1981175,Nemoria capysoides,Nemoria,Geometridae
9175224,Argentulia gentilii,Argentulia,Tortricidae
8731382,Eupithecia petrohue,Eupithecia,Geometridae
1834723,Machimia analis,Machimia,Peleopodidae
5127488,Stenia midalis,Stenia,Crambidae
1737561,Hedya sunmoonlakensis,Hedya,Tortricidae
1740909,Nexosa aureola,Nexosa,Tortricidae
1745806,Epinotia fumoviridana,Epinotia,Tortricidae
1989749,Eois agroica,Eois,Geometridae
1837417,Depressaria moya,Depressaria,Depressariidae
1990927,Erateina aida,Erateina,Geometridae
1824265,Ctianopha argentilinea,Ctianopha,Notodontidae
1843886,Tocasta priscella,Tocasta,Elachistidae
8981677,Episimus neblinanus,Episimus,Tortricidae
1847497,Dichomeris mulsa,Dichomeris,Gelechiidae
1826932,Salluca oscarina,Salluca,Notodontidae
5148632,Pero pobrata,Pero,Geometridae
